Key,Source,Context,Changes,English,Russian
plantedSeedSelectionDesc,blocks,Farming,,"Due to selection, the variety leaves its root system and does not require a new sowing for harvest. Also, the speed of plant maturation has been increased\n\nPlant these seeds in a farm plot to grow a plant and harvest","Благодаря селекции, сорт оставляет свою корневую систему и не требует новой посевной для урожая. Также увеличена скорость созревания растения\n\nПосадите эти семена на фермерской делянке, чтобы вырастить растение и собрать урожай"
plantedSeedAdvSelectionDesc,blocks,Farming,,"Thanks to advanced selection, the variety leaves its root system and does not require a new sowing for harvest. This variety germinates anywhere and does not require a farm plot for planting, the plant can also be grown indoors and its ripening speed is significantly increased","Благодаря продвинутой селекции, сорт оставляет свою корневую систему и не требует новой посевной для урожая. Этот сорт прорастает где угодно и не требует фермерской делянки для посадка, также растение можно выращивать в закрытых помещениях и скорость его созревания значительно увеличена"

plantedMushroom1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Mushroom (Seed),[9DEF5D]Селекционные[-] Грибы (семя)
plantedMushroom2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Mushroom (Growing),[9DEF5D]Селекционные[-] Грибы (растет)
plantedMushroom3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Mushroom,[9DEF5D]Селекционные[-] Грибы
plantedMushroom1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Mushroom (Seed),[FFA927]Прод. Селекционные[-] Грибы (семя)
plantedMushroom2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Mushroom (Growing),[FFA927]Прод. Селекционные[-] Грибы (растет)
plantedMushroom3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Mushroom,[FFA927]Прод. Селекционные[-] Грибы

plantedYucca1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Yucca (Seed),[9DEF5D]Селекционная[-] Юкка (семя)
plantedYucca2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Yucca (Growing),[9DEF5D]Селекционная[-] Юкка (растет)
plantedYucca3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Yucca,[9DEF5D]Селекционная[-] Юкка
plantedYucca1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Yucca (Seed),[FFA927]Прод. Селекционная[-] Юкка (семя)
plantedYucca2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Yucca (Growing),[FFA927]Прод. Селекционная[-] Юкка (растет)
plantedYucca3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Yucca,[FFA927]Прод. Селекционная[-] Юкка

plantedCotton1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Cotton (Seed),[9DEF5D]Селекционный[-] Хлопок (семя)
plantedCotton2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Cotton (Growing),[9DEF5D]Селекционный[-] Хлопок (растет)
plantedCotton3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Cotton,[9DEF5D]Селекционный[-] Хлопок
plantedCotton1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Cotton (Seed),[FFA927]Прод. Селекционный[-] Хлопок (семя)
plantedCotton2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Cotton (Growing),[FFA927]Прод. Селекционный[-] Хлопок (растет)
plantedCotton3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Cotton,[FFA927]Прод. Селекционный[-] Хлопок

plantedCoffee1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Coffee (Seed),[9DEF5D]Селекционный[-] Кофе (семя)
plantedCoffee2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Coffee (Growing),[9DEF5D]Селекционный[-] Кофе (растет)
plantedCoffee3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Coffee,[9DEF5D]Селекционный[-] Кофе
plantedCoffee1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Coffee (Seed),[FFA927]Прод. Селекционный[-] Кофе (семя)
plantedCoffee2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Coffee (Growing),[FFA927]Прод. Селекционный[-] Кофе (растет)
plantedCoffee3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Coffee,[FFA927]Прод. Селекционный[-] Кофе

plantedGoldenrod1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Goldenrod (Seed),[9DEF5D]Селекционный[-] Золотарник (семя)
plantedGoldenrod2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Goldenrod (Growing),[9DEF5D]Селекционный[-] Золотарник (растет)
plantedGoldenrod3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Goldenrod,[9DEF5D]Селекционный[-] Золотарник
plantedGoldenrod1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Goldenrod (Seed),[FFA927]Прод. Селекционный[-] Золотарник (семя)
plantedGoldenrod2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Goldenrod (Growing),[FFA927]Прод. Селекционный[-] Золотарник (растет)
plantedGoldenrod3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Goldenrod,[FFA927]Прод. Селекционный[-] Золотарник

plantedAloe1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Aloe (Seed),[9DEF5D]Селекционное[-] Алое (семя)
plantedAloe2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Aloe (Growing),[9DEF5D]Селекционное[-] Алое (растет)
plantedAloe3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Aloe,[9DEF5D]Селекционное[-] Алое
plantedAloe1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Aloe (Seed),[FFA927]Прод. Селекционное[-] Алое (семя)
plantedAloe2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Aloe (Growing),[FFA927]Прод. Селекционное[-] Алое (растет)
plantedAloe3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Aloe,[FFA927]Прод. Селекционное[-] Алое

plantedBlueberry1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Blueberry (Seed),[9DEF5D]Селекционная[-] Черника (семя)
plantedBlueberry2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Blueberry (Growing),[9DEF5D]Селекционная[-] Черника (растет)
plantedBlueberry3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Blueberry,[9DEF5D]Селекционная[-] Черника
plantedBlueberry1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Blueberry (Seed),[FFA927]Прод. Селекционная[-] Черника (семя)
plantedBlueberry2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Blueberry (Growing),[FFA927]Прод. Селекционная[-] Черника (растет)
plantedBlueberry3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Blueberry,[FFA927]Прод. Селекционная[-] Черника

plantedPotato1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Potato (Seed),[9DEF5D]Селекционная[-] Картошка (семя)
plantedPotato2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Potato (Growing),[9DEF5D]Селекционная[-] Картошка (растет)
plantedPotato3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Potato,[9DEF5D]Селекционная[-] Картошка
plantedPotato1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Potato (Seed),[FFA927]Прод. Селекционная[-] Картошка (семя)
plantedPotato2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Potato (Growing),[FFA927]Прод. Селекционная[-] Картошка (растет)
plantedPotato3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Potato,[FFA927]Прод. Селекционная[-] Картошка

plantedChrysanthemum1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Chrysanthemum (Seed),[9DEF5D]Селекционная[-] Хризантема (семя)
plantedChrysanthemum2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Chrysanthemum (Growing),[9DEF5D]Селекционная[-] Хризантема (растет)
plantedChrysanthemum3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Chrysanthemum,[9DEF5D]Селекционная[-] Хризантема
plantedChrysanthemum1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Chrysanthemum (Seed),[FFA927]Прод. Селекционная[-] Хризантема (семя)
plantedChrysanthemum2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Chrysanthemum (Growing),[FFA927]Прод. Селекционная[-] Хризантема (растет)
plantedChrysanthemum3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Chrysanthemum,[FFA927]Прод. Селекционная[-] Хризантема

plantedCorn1Sel1,blocks,Farming,,[9DEF5D]Selection[-] corn (Seed),[9DEF5D]Селекционная[-] кукуруза (семя)
plantedCorn2Sel1,blocks,Farming,,[9DEF5D]Selection[-] corn (Growing),[9DEF5D]Селекционная[-] кукуруза (растет)
plantedCorn3HarvestSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] corn,[9DEF5D]Селекционная[-] кукуруза
plantedCorn1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] corn (Seed),[FFA927]Прод. селекционная[-] кукуруза (семя)
plantedCorn2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] corn (Growing),[FFA927]Прод. селекционная[-] кукуруза (растет)
plantedCorn3HarvestSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] corn,[FFA927]Прод. селекционная[-] кукуруза

plantedHop1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Hops (Seed),[9DEF5D]Селекционный[-] Хмель (семя)
plantedHop2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Hops (Growing),[9DEF5D]Селекционный[-] Хмель (растет)
plantedHop3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Hops,[9DEF5D]Селекционный[-] Хмель
plantedHop1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Hops (Seed),[FFA927]Прод. Селекционный[-] Хмель (семя)
plantedHop2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Hops (Growing),[FFA927]Прод. Селекционный[-] Хмель (растет)
plantedHop3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Hops,[FFA927]Прод. Селекционный[-] Хмель

plantedPumpkin1Sel1,blocks,Farming,,[9DEF5D]Selection[-] Pumpkin (Seed),[9DEF5D]Селекционная[-] Тыква (семя)
plantedPumpkin2Sel1,blocks,Farming,,[9DEF5D]Selection[-] Pumpkin (Growing),[9DEF5D]Селекционная[-] Тыква (растет)
plantedPumpkin3HarvestPlayerSel1Desc,blocks,Farming,,[9DEF5D]Selection[-] Pumpkin,[9DEF5D]Селекционная[-] Тыква
plantedPumpkin1Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Pumpkin (Seed),[FFA927]Прод. Селекционная[-] Тыква (семя)
plantedPumpkin2Sel2,blocks,Farming,,[FFA927]Advanced selection[-] Pumpkin (Growing),[FFA927]Прод. Селекционная[-] Тыква (растет)
plantedPumpkin3HarvestPlayerSel2Desc,blocks,Farming,,[FFA927]Advanced selection[-] Pumpkin,[FFA927]Прод. Селекционная[-] Тыква




